dataset,experiment,id_code,plate,sirna,well
train,HUVEC-09,HUVEC-09_1_G14,1,898,G14
train,HUVEC-09,HUVEC-09_1_G15,1,1070,G15
train,HUVEC-09,HUVEC-09_1_G16,1,941,G16
train,HUVEC-09,HUVEC-09_1_G17,1,991,G17
train,HUVEC-09,HUVEC-09_1_G18,1,781,G18
train,HUVEC-09,HUVEC-09_1_G19,1,1017,G19
train,HUVEC-09,HUVEC-09_1_G20,1,429,G20
train,HUVEC-09,HUVEC-09_1_G21,1,1032,G21
train,HUVEC-09,HUVEC-09_1_G22,1,166,G22
train,HUVEC-09,HUVEC-09_1_G23,1,317,G23
train,HUVEC-09,HUVEC-09_1_H02,1,580,H02
train,HUVEC-09,HUVEC-09_1_H04,1,483,H04
train,HUVEC-09,HUVEC-09_1_H05,1,52,H05
train,HUVEC-09,HUVEC-09_1_H06,1,64,H06
train,HUVEC-09,HUVEC-09_1_H08,1,353,H08
train,HUVEC-09,HUVEC-09_1_H09,1,996,H09
train,HUVEC-09,HUVEC-09_1_H10,1,194,H10
train,HUVEC-09,HUVEC-09_1_H12,1,57,H12
train,HUVEC-09,HUVEC-09_1_H13,1,729,H13
train,HUVEC-09,HUVEC-09_1_H14,1,228,H14
train,HUVEC-09,HUVEC-09_1_H16,1,1092,H16
train,HUVEC-09,HUVEC-09_1_H17,1,1047,H17
train,HUVEC-09,HUVEC-09_1_H18,1,1090,H18
train,HUVEC-09,HUVEC-09_1_H20,1,721,H20
train,HUVEC-09,HUVEC-09_1_H21,1,454,H21
train,HUVEC-09,HUVEC-09_1_H23,1,726,H23
train,HUVEC-09,HUVEC-09_1_I02,1,169,I02
train,HUVEC-09,HUVEC-09_1_I03,1,706,I03
train,HUVEC-09,HUVEC-09_1_I04,1,915,I04
train,HUVEC-09,HUVEC-09_1_I05,1,164,I05
train,HUVEC-09,HUVEC-09_1_I06,1,7,I06
train,HUVEC-09,HUVEC-09_1_I07,1,245,I07
train,HUVEC-09,HUVEC-09_1_I08,1,452,I08
train,HUVEC-09,HUVEC-09_1_I09,1,330,I09
train,HUVEC-09,HUVEC-09_1_I10,1,336,I10
train,HUVEC-09,HUVEC-09_1_I11,1,731,I11
train,HUVEC-09,HUVEC-09_1_I12,1,558,I12
train,HUVEC-09,HUVEC-09_1_I13,1,138,I13
train,HUVEC-09,HUVEC-09_1_I14,1,753,I14
train,HUVEC-09,HUVEC-09_1_I15,1,1043,I15
train,HUVEC-09,HUVEC-09_1_I16,1,849,I16
train,HUVEC-09,HUVEC-09_1_I17,1,909,I17
train,HUVEC-09,HUVEC-09_1_I18,1,965,I18
train,HUVEC-09,HUVEC-09_1_I19,1,956,I19
train,HUVEC-09,HUVEC-09_1_I20,1,131,I20
train,HUVEC-09,HUVEC-09_1_I21,1,905,I21
train,HUVEC-09,HUVEC-09_1_I22,1,1016,I22
train,HUVEC-09,HUVEC-09_1_I23,1,730,I23
train,HUVEC-09,HUVEC-09_1_J02,1,2,J02
train,HUVEC-09,HUVEC-09_1_J04,1,650,J04
train,HUVEC-09,HUVEC-09_1_J05,1,550,J05
train,HUVEC-09,HUVEC-09_1_J06,1,640,J06
train,HUVEC-09,HUVEC-09_1_J08,1,732,J08
train,HUVEC-09,HUVEC-09_1_J09,1,146,J09
train,HUVEC-09,HUVEC-09_1_J10,1,1058,J10
train,HUVEC-09,HUVEC-09_1_J12,1,639,J12
train,HUVEC-09,HUVEC-09_1_J13,1,685,J13
train,HUVEC-09,HUVEC-09_1_J14,1,724,J14
train,HUVEC-09,HUVEC-09_1_J16,1,118,J16
train,HUVEC-09,HUVEC-09_1_J17,1,207,J17
train,HUVEC-09,HUVEC-09_1_J18,1,383,J18
train,HUVEC-09,HUVEC-09_1_J20,1,747,J20
train,HUVEC-09,HUVEC-09_1_J21,1,579,J21
train,HUVEC-09,HUVEC-09_1_J23,1,466,J23
train,HUVEC-09,HUVEC-09_1_K02,1,357,K02
train,HUVEC-09,HUVEC-09_1_K03,1,859,K03
train,HUVEC-09,HUVEC-09_1_K04,1,857,K04
train,HUVEC-09,HUVEC-09_1_K05,1,739,K05
train,HUVEC-09,HUVEC-09_1_K06,1,423,K06
train,HUVEC-09,HUVEC-09_1_K07,1,920,K07
train,HUVEC-09,HUVEC-09_1_K08,1,957,K08
train,HUVEC-09,HUVEC-09_1_K09,1,25,K09
train,HUVEC-09,HUVEC-09_1_K10,1,766,K10
train,HUVEC-09,HUVEC-09_1_K11,1,529,K11
train,HUVEC-09,HUVEC-09_1_K12,1,783,K12
train,HUVEC-09,HUVEC-09_1_K13,1,927,K13
train,HUVEC-09,HUVEC-09_1_K14,1,801,K14
train,HUVEC-09,HUVEC-09_1_K15,1,600,K15
train,HUVEC-09,HUVEC-09_1_K16,1,654,K16
train,HUVEC-09,HUVEC-09_1_K17,1,651,K17
train,HUVEC-09,HUVEC-09_1_K18,1,787,K18
train,HUVEC-09,HUVEC-09_1_K19,1,536,K19
train,HUVEC-09,HUVEC-09_1_K20,1,913,K20
train,HUVEC-09,HUVEC-09_1_K21,1,1033,K21
train,HUVEC-09,HUVEC-09_1_K22,1,232,K22
train,HUVEC-09,HUVEC-09_1_K23,1,569,K23
train,HUVEC-09,HUVEC-09_1_L02,1,111,L02
train,HUVEC-09,HUVEC-09_1_L03,1,408,L03
train,HUVEC-09,HUVEC-09_1_L04,1,499,L04
train,HUVEC-09,HUVEC-09_1_L05,1,893,L05
train,HUVEC-09,HUVEC-09_1_L06,1,1003,L06
train,HUVEC-09,HUVEC-09_1_L07,1,544,L07
train,HUVEC-09,HUVEC-09_1_L08,1,709,L08
train,HUVEC-09,HUVEC-09_1_L09,1,479,L09
train,HUVEC-09,HUVEC-09_1_L10,1,492,L10
train,HUVEC-09,HUVEC-09_1_L11,1,856,L11
train,HUVEC-09,HUVEC-09_1_L12,1,407,L12
train,HUVEC-09,HUVEC-09_1_L13,1,896,L13
train,HUVEC-09,HUVEC-09_1_L14,1,714,L14
train,HUVEC-09,HUVEC-09_1_L15,1,1083,L15
train,HUVEC-09,HUVEC-09_1_L16,1,837,L16
train,HUVEC-09,HUVEC-09_1_L17,1,149,L17
train,HUVEC-09,HUVEC-09_1_L18,1,751,L18
train,HUVEC-09,HUVEC-09_1_L19,1,874,L19
train,HUVEC-09,HUVEC-09_1_L20,1,790,L20
train,HUVEC-09,HUVEC-09_1_L21,1,659,L21
train,HUVEC-09,HUVEC-09_1_L22,1,305,L22
train,HUVEC-09,HUVEC-09_1_L23,1,1030,L23
train,HUVEC-09,HUVEC-09_1_M02,1,683,M02
train,HUVEC-09,HUVEC-09_1_M04,1,495,M04
train,HUVEC-09,HUVEC-09_1_M05,1,329,M05
train,HUVEC-09,HUVEC-09_1_M06,1,92,M06
train,HUVEC-09,HUVEC-09_1_M08,1,694,M08
train,HUVEC-09,HUVEC-09_1_M09,1,44,M09
train,HUVEC-09,HUVEC-09_1_M10,1,28,M10
train,HUVEC-09,HUVEC-09_1_M12,1,601,M12
train,HUVEC-09,HUVEC-09_1_M13,1,517,M13
train,HUVEC-09,HUVEC-09_1_M14,1,876,M14
train,HUVEC-09,HUVEC-09_1_M16,1,553,M16
train,HUVEC-09,HUVEC-09_1_M17,1,752,M17
train,HUVEC-09,HUVEC-09_1_M18,1,521,M18
train,HUVEC-09,HUVEC-09_1_M20,1,303,M20
train,HUVEC-09,HUVEC-09_1_M21,1,1040,M21
train,HUVEC-09,HUVEC-09_1_M23,1,47,M23
train,HUVEC-09,HUVEC-09_1_N02,1,736,N02
train,HUVEC-09,HUVEC-09_1_N03,1,615,N03
train,HUVEC-09,HUVEC-09_1_N04,1,412,N04
train,HUVEC-09,HUVEC-09_1_N05,1,701,N05
train,HUVEC-09,HUVEC-09_1_N06,1,1078,N06
train,HUVEC-09,HUVEC-09_1_N07,1,384,N07
train,HUVEC-09,HUVEC-09_1_N08,1,542,N08
train,HUVEC-09,HUVEC-09_1_N09,1,257,N09
train,HUVEC-09,HUVEC-09_1_N10,1,83,N10
train,HUVEC-09,HUVEC-09_1_N11,1,1080,N11
train,HUVEC-09,HUVEC-09_1_N12,1,434,N12
train,HUVEC-09,HUVEC-09_1_N13,1,735,N13
train,HUVEC-09,HUVEC-09_1_N14,1,988,N14
train,HUVEC-09,HUVEC-09_1_N15,1,669,N15
train,HUVEC-09,HUVEC-09_1_N16,1,206,N16
train,HUVEC-09,HUVEC-09_1_N17,1,597,N17
train,HUVEC-09,HUVEC-09_1_N18,1,461,N18
train,HUVEC-09,HUVEC-09_1_N19,1,1002,N19
train,HUVEC-09,HUVEC-09_1_N20,1,236,N20
train,HUVEC-09,HUVEC-09_1_N21,1,1063,N21
train,HUVEC-09,HUVEC-09_1_N22,1,60,N22
train,HUVEC-09,HUVEC-09_1_N23,1,61,N23
train,HUVEC-09,HUVEC-09_1_O02,1,424,O02
train,HUVEC-09,HUVEC-09_1_O03,1,41,O03
train,HUVEC-09,HUVEC-09_1_O04,1,43,O04
train,HUVEC-09,HUVEC-09_1_O05,1,932,O05
train,HUVEC-09,HUVEC-09_1_O06,1,428,O06
train,HUVEC-09,HUVEC-09_1_O07,1,95,O07
train,HUVEC-09,HUVEC-09_1_O08,1,447,O08
train,HUVEC-09,HUVEC-09_1_O09,1,175,O09
train,HUVEC-09,HUVEC-09_1_O10,1,697,O10
train,HUVEC-09,HUVEC-09_1_O11,1,218,O11
train,HUVEC-09,HUVEC-09_1_O12,1,473,O12
train,HUVEC-09,HUVEC-09_1_O13,1,66,O13
train,HUVEC-09,HUVEC-09_1_O14,1,333,O14
train,HUVEC-09,HUVEC-09_1_O15,1,661,O15
train,HUVEC-09,HUVEC-09_1_O16,1,804,O16
train,HUVEC-09,HUVEC-09_1_O17,1,315,O17
train,HUVEC-09,HUVEC-09_1_O18,1,879,O18
train,HUVEC-09,HUVEC-09_1_O19,1,761,O19
train,HUVEC-09,HUVEC-09_1_O20,1,178,O20
train,HUVEC-09,HUVEC-09_1_O21,1,844,O21
train,HUVEC-09,HUVEC-09_1_O22,1,851,O22
train,HUVEC-09,HUVEC-09_1_O23,1,951,O23
train,HUVEC-09,HUVEC-09_2_B03,2,919,B03
train,HUVEC-09,HUVEC-09_2_B04,2,127,B04
train,HUVEC-09,HUVEC-09_2_B05,2,617,B05
train,HUVEC-09,HUVEC-09_2_B06,2,271,B06
train,HUVEC-09,HUVEC-09_2_B07,2,90,B07
train,HUVEC-09,HUVEC-09_2_B08,2,34,B08
train,HUVEC-09,HUVEC-09_2_B09,2,1053,B09
train,HUVEC-09,HUVEC-09_2_B10,2,185,B10
train,HUVEC-09,HUVEC-09_2_B11,2,62,B11
train,HUVEC-09,HUVEC-09_2_B12,2,314,B12
train,HUVEC-09,HUVEC-09_2_B13,2,359,B13
train,HUVEC-09,HUVEC-09_2_B14,2,869,B14
train,HUVEC-09,HUVEC-09_2_B15,2,515,B15
train,HUVEC-09,HUVEC-09_2_B16,2,1079,B16
train,HUVEC-09,HUVEC-09_2_B17,2,672,B17
train,HUVEC-09,HUVEC-09_2_B18,2,864,B18
train,HUVEC-09,HUVEC-09_2_B19,2,1086,B19
train,HUVEC-09,HUVEC-09_2_B20,2,658,B20
train,HUVEC-09,HUVEC-09_2_B21,2,533,B21
train,HUVEC-09,HUVEC-09_2_B22,2,1000,B22
train,HUVEC-09,HUVEC-09_2_B23,2,652,B23
train,HUVEC-09,HUVEC-09_2_C02,2,848,C02
train,HUVEC-09,HUVEC-09_2_C04,2,530,C04
train,HUVEC-09,HUVEC-09_2_C05,2,184,C05
train,HUVEC-09,HUVEC-09_2_C06,2,1091,C06
train,HUVEC-09,HUVEC-09_2_C08,2,943,C08
train,HUVEC-09,HUVEC-09_2_C09,2,632,C09
train,HUVEC-09,HUVEC-09_2_C10,2,368,C10
train,HUVEC-09,HUVEC-09_2_C12,2,1007,C12
train,HUVEC-09,HUVEC-09_2_C13,2,808,C13
train,HUVEC-09,HUVEC-09_2_C14,2,214,C14
train,HUVEC-09,HUVEC-09_2_C16,2,265,C16
train,HUVEC-09,HUVEC-09_2_C17,2,191,C17
train,HUVEC-09,HUVEC-09_2_C18,2,944,C18
train,HUVEC-09,HUVEC-09_2_C20,2,98,C20
train,HUVEC-09,HUVEC-09_2_C21,2,860,C21
train,HUVEC-09,HUVEC-09_2_C23,2,969,C23
train,HUVEC-09,HUVEC-09_2_D02,2,1085,D02
train,HUVEC-09,HUVEC-09_2_D03,2,335,D03
train,HUVEC-09,HUVEC-09_2_D04,2,886,D04
train,HUVEC-09,HUVEC-09_2_D05,2,763,D05
train,HUVEC-09,HUVEC-09_2_D06,2,311,D06
train,HUVEC-09,HUVEC-09_2_D07,2,800,D07
train,HUVEC-09,HUVEC-09_2_D08,2,809,D08
train,HUVEC-09,HUVEC-09_2_D09,2,283,D09
train,HUVEC-09,HUVEC-09_2_D10,2,120,D10
train,HUVEC-09,HUVEC-09_2_D11,2,599,D11
train,HUVEC-09,HUVEC-09_2_D12,2,76,D12
train,HUVEC-09,HUVEC-09_2_D13,2,190,D13
train,HUVEC-09,HUVEC-09_2_D14,2,963,D14
train,HUVEC-09,HUVEC-09_2_D15,2,614,D15
train,HUVEC-09,HUVEC-09_2_D16,2,805,D16
train,HUVEC-09,HUVEC-09_2_D17,2,940,D17
train,HUVEC-09,HUVEC-09_2_D18,2,51,D18
train,HUVEC-09,HUVEC-09_2_D19,2,148,D19
train,HUVEC-09,HUVEC-09_2_D20,2,490,D20
train,HUVEC-09,HUVEC-09_2_D21,2,229,D21
train,HUVEC-09,HUVEC-09_2_D22,2,375,D22
train,HUVEC-09,HUVEC-09_2_D23,2,377,D23
train,HUVEC-09,HUVEC-09_2_E02,2,171,E02
train,HUVEC-09,HUVEC-09_2_E03,2,248,E03
train,HUVEC-09,HUVEC-09_2_E04,2,644,E04
train,HUVEC-09,HUVEC-09_2_E05,2,727,E05
train,HUVEC-09,HUVEC-09_2_E06,2,686,E06
train,HUVEC-09,HUVEC-09_2_E07,2,326,E07
train,HUVEC-09,HUVEC-09_2_E08,2,125,E08
train,HUVEC-09,HUVEC-09_2_E09,2,167,E09
train,HUVEC-09,HUVEC-09_2_E10,2,989,E10
train,HUVEC-09,HUVEC-09_2_E11,2,646,E11
train,HUVEC-09,HUVEC-09_2_E12,2,170,E12
train,HUVEC-09,HUVEC-09_2_E13,2,484,E13
train,HUVEC-09,HUVEC-09_2_E14,2,512,E14
train,HUVEC-09,HUVEC-09_2_E15,2,443,E15
train,HUVEC-09,HUVEC-09_2_E16,2,485,E16
train,HUVEC-09,HUVEC-09_2_E17,2,586,E17
train,HUVEC-09,HUVEC-09_2_E18,2,84,E18
train,HUVEC-09,HUVEC-09_2_E19,2,608,E19
train,HUVEC-09,HUVEC-09_2_E20,2,815,E20
train,HUVEC-09,HUVEC-09_2_E21,2,129,E21
train,HUVEC-09,HUVEC-09_2_E22,2,115,E22
train,HUVEC-09,HUVEC-09_2_E23,2,198,E23
train,HUVEC-09,HUVEC-09_2_F02,2,86,F02
train,HUVEC-09,HUVEC-09_2_F04,2,664,F04
train,HUVEC-09,HUVEC-09_2_F05,2,1029,F05
train,HUVEC-09,HUVEC-09_2_F06,2,1057,F06
train,HUVEC-09,HUVEC-09_2_F08,2,289,F08
train,HUVEC-09,HUVEC-09_2_F09,2,1087,F09
train,HUVEC-09,HUVEC-09_2_F10,2,444,F10
train,HUVEC-09,HUVEC-09_2_F12,2,1099,F12
train,HUVEC-09,HUVEC-09_2_F13,2,252,F13
train,HUVEC-09,HUVEC-09_2_F14,2,873,F14
train,HUVEC-09,HUVEC-09_2_F16,2,394,F16
train,HUVEC-09,HUVEC-09_2_F17,2,936,F17
train,HUVEC-09,HUVEC-09_2_F18,2,707,F18
train,HUVEC-09,HUVEC-09_2_F20,2,625,F20
train,HUVEC-09,HUVEC-09_2_F21,2,637,F21
train,HUVEC-09,HUVEC-09_2_F23,2,671,F23
train,HUVEC-09,HUVEC-09_2_G02,2,629,G02
train,HUVEC-09,HUVEC-09_2_G03,2,494,G03
train,HUVEC-09,HUVEC-09_2_G04,2,666,G04
train,HUVEC-09,HUVEC-09_2_G05,2,603,G05
train,HUVEC-09,HUVEC-09_2_G06,2,119,G06
train,HUVEC-09,HUVEC-09_2_G07,2,121,G07
train,HUVEC-09,HUVEC-09_2_G08,2,322,G08
train,HUVEC-09,HUVEC-09_2_G09,2,449,G09
train,HUVEC-09,HUVEC-09_2_G10,2,633,G10
train,HUVEC-09,HUVEC-09_2_G11,2,255,G11
train,HUVEC-09,HUVEC-09_2_G12,2,35,G12
train,HUVEC-09,HUVEC-09_2_G13,2,554,G13
train,HUVEC-09,HUVEC-09_2_G14,2,49,G14
train,HUVEC-09,HUVEC-09_2_G15,2,643,G15
train,HUVEC-09,HUVEC-09_2_G16,2,168,G16
train,HUVEC-09,HUVEC-09_2_G17,2,970,G17
train,HUVEC-09,HUVEC-09_2_G18,2,215,G18
train,HUVEC-09,HUVEC-09_2_G19,2,858,G19
train,HUVEC-09,HUVEC-09_2_G20,2,197,G20
train,HUVEC-09,HUVEC-09_2_G21,2,961,G21
train,HUVEC-09,HUVEC-09_2_G22,2,999,G22
train,HUVEC-09,HUVEC-09_2_G23,2,926,G23
train,HUVEC-09,HUVEC-09_2_H02,2,142,H02
train,HUVEC-09,HUVEC-09_2_H04,2,1014,H04
train,HUVEC-09,HUVEC-09_2_H05,2,590,H05
train,HUVEC-09,HUVEC-09_2_H06,2,453,H06
train,HUVEC-09,HUVEC-09_2_H08,2,210,H08
train,HUVEC-09,HUVEC-09_2_H09,2,237,H09
train,HUVEC-09,HUVEC-09_2_H10,2,716,H10
train,HUVEC-09,HUVEC-09_2_H12,2,992,H12
train,HUVEC-09,HUVEC-09_2_H13,2,520,H13
train,HUVEC-09,HUVEC-09_2_H14,2,748,H14
train,HUVEC-09,HUVEC-09_2_H16,2,527,H16
train,HUVEC-09,HUVEC-09_2_H17,2,307,H17
train,HUVEC-09,HUVEC-09_2_H18,2,163,H18
train,HUVEC-09,HUVEC-09_2_H20,2,782,H20
train,HUVEC-09,HUVEC-09_2_H21,2,933,H21
train,HUVEC-09,HUVEC-09_2_H23,2,769,H23
train,HUVEC-09,HUVEC-09_2_I02,2,365,I02
train,HUVEC-09,HUVEC-09_2_I03,2,362,I03
train,HUVEC-09,HUVEC-09_2_I04,2,749,I04
train,HUVEC-09,HUVEC-09_2_I05,2,977,I05
train,HUVEC-09,HUVEC-09_2_I06,2,369,I06
train,HUVEC-09,HUVEC-09_2_I07,2,690,I07
train,HUVEC-09,HUVEC-09_2_I08,2,755,I08
train,HUVEC-09,HUVEC-09_2_I09,2,777,I09
train,HUVEC-09,HUVEC-09_2_I10,2,583,I10
train,HUVEC-09,HUVEC-09_2_I11,2,477,I11
train,HUVEC-09,HUVEC-09_2_I12,2,186,I12
train,HUVEC-09,HUVEC-09_2_I13,2,24,I13
train,HUVEC-09,HUVEC-09_2_I14,2,246,I14
train,HUVEC-09,HUVEC-09_2_I15,2,593,I15
train,HUVEC-09,HUVEC-09_2_I16,2,1059,I16
train,HUVEC-09,HUVEC-09_2_I17,2,464,I17
train,HUVEC-09,HUVEC-09_2_I18,2,65,I18
train,HUVEC-09,HUVEC-09_2_I19,2,145,I19
train,HUVEC-09,HUVEC-09_2_I20,2,300,I20
train,HUVEC-09,HUVEC-09_2_I21,2,99,I21
train,HUVEC-09,HUVEC-09_2_I22,2,1034,I22
train,HUVEC-09,HUVEC-09_2_I23,2,819,I23
train,HUVEC-09,HUVEC-09_2_J02,2,267,J02
train,HUVEC-09,HUVEC-09_2_J04,2,816,J04
train,HUVEC-09,HUVEC-09_2_J05,2,578,J05
train,HUVEC-09,HUVEC-09_2_J06,2,438,J06
train,HUVEC-09,HUVEC-09_2_J08,2,564,J08
train,HUVEC-09,HUVEC-09_2_J09,2,4,J09
train,HUVEC-09,HUVEC-09_2_J10,2,259,J10
train,HUVEC-09,HUVEC-09_2_J12,2,123,J12
train,HUVEC-09,HUVEC-09_2_J13,2,347,J13
train,HUVEC-09,HUVEC-09_2_J14,2,636,J14
train,HUVEC-09,HUVEC-09_2_J16,2,501,J16
train,HUVEC-09,HUVEC-09_2_J17,2,937,J17
train,HUVEC-09,HUVEC-09_2_J18,2,922,J18
train,HUVEC-09,HUVEC-09_2_J20,2,1018,J20
train,HUVEC-09,HUVEC-09_2_J21,2,122,J21
train,HUVEC-09,HUVEC-09_2_J23,2,796,J23
train,HUVEC-09,HUVEC-09_2_K02,2,888,K02
train,HUVEC-09,HUVEC-09_2_K03,2,135,K03
train,HUVEC-09,HUVEC-09_2_K04,2,551,K04
train,HUVEC-09,HUVEC-09_2_K05,2,244,K05
train,HUVEC-09,HUVEC-09_2_K06,2,691,K06
train,HUVEC-09,HUVEC-09_2_K07,2,29,K07
train,HUVEC-09,HUVEC-09_2_K08,2,382,K08
train,HUVEC-09,HUVEC-09_2_K09,2,719,K09
train,HUVEC-09,HUVEC-09_2_K10,2,491,K10
train,HUVEC-09,HUVEC-09_2_K11,2,134,K11
train,HUVEC-09,HUVEC-09_2_K12,2,410,K12
train,HUVEC-09,HUVEC-09_2_K13,2,38,K13
train,HUVEC-09,HUVEC-09_2_K14,2,802,K14
train,HUVEC-09,HUVEC-09_2_K15,2,278,K15
train,HUVEC-09,HUVEC-09_2_K16,2,863,K16
train,HUVEC-09,HUVEC-09_2_K17,2,401,K17
train,HUVEC-09,HUVEC-09_2_K18,2,908,K18
train,HUVEC-09,HUVEC-09_2_K19,2,718,K19
train,HUVEC-09,HUVEC-09_2_K20,2,738,K20
train,HUVEC-09,HUVEC-09_2_K21,2,291,K21
train,HUVEC-09,HUVEC-09_2_K22,2,677,K22
train,HUVEC-09,HUVEC-09_2_K23,2,32,K23
train,HUVEC-09,HUVEC-09_2_L02,2,595,L02
train,HUVEC-09,HUVEC-09_2_L03,2,319,L03
train,HUVEC-09,HUVEC-09_2_L04,2,510,L04
train,HUVEC-09,HUVEC-09_2_L05,2,916,L05
train,HUVEC-09,HUVEC-09_2_L06,2,279,L06
train,HUVEC-09,HUVEC-09_2_L07,2,955,L07
train,HUVEC-09,HUVEC-09_2_L08,2,570,L08
train,HUVEC-09,HUVEC-09_2_L09,2,435,L09
train,HUVEC-09,HUVEC-09_2_L10,2,648,L10
train,HUVEC-09,HUVEC-09_2_L11,2,1093,L11
train,HUVEC-09,HUVEC-09_2_L12,2,861,L12
train,HUVEC-09,HUVEC-09_2_L13,2,990,L13
train,HUVEC-09,HUVEC-09_2_L14,2,678,L14
train,HUVEC-09,HUVEC-09_2_L15,2,159,L15
train,HUVEC-09,HUVEC-09_2_L16,2,995,L16
train,HUVEC-09,HUVEC-09_2_L17,2,942,L17
train,HUVEC-09,HUVEC-09_2_L18,2,665,L18
train,HUVEC-09,HUVEC-09_2_L19,2,39,L19
train,HUVEC-09,HUVEC-09_2_L20,2,627,L20
train,HUVEC-09,HUVEC-09_2_L21,2,795,L21
train,HUVEC-09,HUVEC-09_2_L22,2,829,L22
train,HUVEC-09,HUVEC-09_2_L23,2,895,L23
train,HUVEC-09,HUVEC-09_2_M02,2,834,M02
train,HUVEC-09,HUVEC-09_2_M04,2,487,M04
train,HUVEC-09,HUVEC-09_2_M05,2,96,M05
train,HUVEC-09,HUVEC-09_2_M06,2,448,M06
train,HUVEC-09,HUVEC-09_2_M08,2,713,M08
train,HUVEC-09,HUVEC-09_2_M09,2,180,M09
train,HUVEC-09,HUVEC-09_2_M10,2,405,M10
train,HUVEC-09,HUVEC-09_2_M12,2,234,M12
train,HUVEC-09,HUVEC-09_2_M13,2,432,M13
train,HUVEC-09,HUVEC-09_2_M14,2,396,M14
train,HUVEC-09,HUVEC-09_2_M16,2,387,M16
train,HUVEC-09,HUVEC-09_2_M17,2,310,M17
train,HUVEC-09,HUVEC-09_2_M18,2,740,M18
train,HUVEC-09,HUVEC-09_2_M20,2,616,M20
train,HUVEC-09,HUVEC-09_2_M21,2,1074,M21
train,HUVEC-09,HUVEC-09_2_M23,2,174,M23
train,HUVEC-09,HUVEC-09_2_N02,2,548,N02
train,HUVEC-09,HUVEC-09_2_N03,2,338,N03
train,HUVEC-09,HUVEC-09_2_N04,2,504,N04
train,HUVEC-09,HUVEC-09_2_N05,2,21,N05
train,HUVEC-09,HUVEC-09_2_N06,2,774,N06
train,HUVEC-09,HUVEC-09_2_N07,2,516,N07
train,HUVEC-09,HUVEC-09_2_N08,2,759,N08
train,HUVEC-09,HUVEC-09_2_N09,2,151,N09
train,HUVEC-09,HUVEC-09_2_N10,2,1068,N10
train,HUVEC-09,HUVEC-09_2_N11,2,53,N11
train,HUVEC-09,HUVEC-09_2_N12,2,114,N12
train,HUVEC-09,HUVEC-09_2_N13,2,768,N13
train,HUVEC-09,HUVEC-09_2_N14,2,525,N14
train,HUVEC-09,HUVEC-09_2_N15,2,1105,N15
train,HUVEC-09,HUVEC-09_2_N16,2,947,N16
train,HUVEC-09,HUVEC-09_2_N17,2,820,N17
train,HUVEC-09,HUVEC-09_2_N18,2,674,N18
train,HUVEC-09,HUVEC-09_2_N19,2,546,N19
train,HUVEC-09,HUVEC-09_2_N20,2,480,N20
train,HUVEC-09,HUVEC-09_2_N21,2,901,N21
train,HUVEC-09,HUVEC-09_2_N22,2,545,N22
train,HUVEC-09,HUVEC-09_2_N23,2,818,N23
train,HUVEC-09,HUVEC-09_2_O02,2,1012,O02
train,HUVEC-09,HUVEC-09_2_O03,2,842,O03
train,HUVEC-09,HUVEC-09_2_O04,2,807,O04
train,HUVEC-09,HUVEC-09_2_O05,2,437,O05
train,HUVEC-09,HUVEC-09_2_O06,2,183,O06
train,HUVEC-09,HUVEC-09_2_O07,2,463,O07
train,HUVEC-09,HUVEC-09_2_O08,2,422,O08
train,HUVEC-09,HUVEC-09_2_O09,2,173,O09
train,HUVEC-09,HUVEC-09_2_O10,2,337,O10
train,HUVEC-09,HUVEC-09_2_O11,2,866,O11
train,HUVEC-09,HUVEC-09_2_O12,2,250,O12
train,HUVEC-09,HUVEC-09_2_O13,2,679,O13
train,HUVEC-09,HUVEC-09_2_O14,2,649,O14
train,HUVEC-09,HUVEC-09_2_O15,2,821,O15
train,HUVEC-09,HUVEC-09_2_O16,2,1071,O16
train,HUVEC-09,HUVEC-09_2_O17,2,465,O17
train,HUVEC-09,HUVEC-09_2_O18,2,1051,O18
train,HUVEC-09,HUVEC-09_2_O19,2,469,O19
train,HUVEC-09,HUVEC-09_2_O20,2,446,O20
train,HUVEC-09,HUVEC-09_2_O21,2,363,O21
train,HUVEC-09,HUVEC-09_2_O22,2,402,O22
train,HUVEC-09,HUVEC-09_2_O23,2,380,O23
train,HUVEC-09,HUVEC-09_3_B03,3,684,B03
train,HUVEC-09,HUVEC-09_3_B04,3,470,B04
train,HUVEC-09,HUVEC-09_3_B05,3,675,B05
train,HUVEC-09,HUVEC-09_3_B06,3,356,B06
train,HUVEC-09,HUVEC-09_3_B07,3,79,B07
train,HUVEC-09,HUVEC-09_3_B08,3,1037,B08
train,HUVEC-09,HUVEC-09_3_B09,3,213,B09
train,HUVEC-09,HUVEC-09_3_B10,3,140,B10
train,HUVEC-09,HUVEC-09_3_B11,3,528,B11
train,HUVEC-09,HUVEC-09_3_B12,3,668,B12
train,HUVEC-09,HUVEC-09_3_B13,3,150,B13
train,HUVEC-09,HUVEC-09_3_B14,3,1097,B14
train,HUVEC-09,HUVEC-09_3_B15,3,712,B15
train,HUVEC-09,HUVEC-09_3_B16,3,209,B16
train,HUVEC-09,HUVEC-09_3_B17,3,0,B17
train,HUVEC-09,HUVEC-09_3_B18,3,343,B18
train,HUVEC-09,HUVEC-09_3_B19,3,973,B19
train,HUVEC-09,HUVEC-09_3_B20,3,1022,B20
train,HUVEC-09,HUVEC-09_3_B21,3,1095,B21
